Experiment,Id,Run,Qubits,Layers,Layer,Spin,Phase,FlagPattern,OnesCount,CorrelatedPairs,V,alpha,delta,Vn,alphaN,deltaN 
Wormholes,11,94,5,1,1,False,0.25,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,11,95,5,1,1,False,0.25,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,11,96,5,1,1,False,0.25,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,11,97,5,1,1,False,0.25,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,11,98,5,1,1,False,0.25,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,11,99,5,1,1,False,0.25,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,11,100,5,1,1,False,0.25,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,1,5,1,1,False,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,2,5,1,1,False,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,3,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,4,5,1,1,False,0.5,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,5,5,1,1,False,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,6,5,1,1,False,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,7,5,1,1,False,0.5,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,8,5,1,1,False,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,9,5,1,1,False,0.5,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,10,5,1,1,False,0.5,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,11,5,1,1,False,0.5,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,12,5,1,1,False,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,13,5,1,1,False,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,14,5,1,1,False,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,15,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,16,5,1,1,False,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,17,5,1,1,False,0.5,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,18,5,1,1,False,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,19,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,20,5,1,1,False,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,21,5,1,1,False,0.5,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,22,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,23,5,1,1,False,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,24,5,1,1,False,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,25,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,26,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,27,5,1,1,False,0.5,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,28,5,1,1,False,0.5,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,29,5,1,1,False,0.5,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,30,5,1,1,False,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,31,5,1,1,False,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,32,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,33,5,1,1,False,0.5,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,34,5,1,1,False,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,35,5,1,1,False,0.5,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,36,5,1,1,False,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,37,5,1,1,False,0.5,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,38,5,1,1,False,0.5,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,39,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,40,5,1,1,False,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,41,5,1,1,False,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,42,5,1,1,False,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,43,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,44,5,1,1,False,0.5,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,12,45,5,1,1,False,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,46,5,1,1,False,0.5,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,47,5,1,1,False,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,48,5,1,1,False,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,49,5,1,1,False,0.5,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,50,5,1,1,False,0.5,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,12,51,5,1,1,False,0.5,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,52,5,1,1,False,0.5,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,53,5,1,1,False,0.5,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,54,5,1,1,False,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,55,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,56,5,1,1,False,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,57,5,1,1,False,0.5,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,58,5,1,1,False,0.5,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,59,5,1,1,False,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,60,5,1,1,False,0.5,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,61,5,1,1,False,0.5,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,62,5,1,1,False,0.5,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,63,5,1,1,False,0.5,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,64,5,1,1,False,0.5,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,65,5,1,1,False,0.5,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,66,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,67,5,1,1,False,0.5,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,12,68,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,69,5,1,1,False,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,70,5,1,1,False,0.5,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,71,5,1,1,False,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,72,5,1,1,False,0.5,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,73,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,74,5,1,1,False,0.5,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,75,5,1,1,False,0.5,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,76,5,1,1,False,0.5,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,77,5,1,1,False,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,78,5,1,1,False,0.5,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,79,5,1,1,False,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,80,5,1,1,False,0.5,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,81,5,1,1,False,0.5,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,82,5,1,1,False,0.5,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,83,5,1,1,False,0.5,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,84,5,1,1,False,0.5,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,85,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,86,5,1,1,False,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,87,5,1,1,False,0.5,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,88,5,1,1,False,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,89,5,1,1,False,0.5,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,90,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,91,5,1,1,False,0.5,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,92,5,1,1,False,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,12,93,5,1,1,False,0.5,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,94,5,1,1,False,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,95,5,1,1,False,0.5,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,96,5,1,1,False,0.5,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,12,97,5,1,1,False,0.5,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,12,98,5,1,1,False,0.5,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,12,99,5,1,1,False,0.5,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,12,100,5,1,1,False,0.5,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,1,5,1,1,False,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,13,2,5,1,1,False,0.75,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,3,5,1,1,False,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,4,5,1,1,False,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,5,5,1,1,False,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,6,5,1,1,False,0.75,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,7,5,1,1,False,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,8,5,1,1,False,0.75,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,9,5,1,1,False,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,10,5,1,1,False,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,11,5,1,1,False,0.75,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,12,5,1,1,False,0.75,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,13,5,1,1,False,0.75,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,14,5,1,1,False,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,15,5,1,1,False,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,16,5,1,1,False,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,17,5,1,1,False,0.75,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,18,5,1,1,False,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,19,5,1,1,False,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,20,5,1,1,False,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,21,5,1,1,False,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,22,5,1,1,False,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,23,5,1,1,False,0.75,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,24,5,1,1,False,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,25,5,1,1,False,0.75,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,26,5,1,1,False,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,27,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,28,5,1,1,False,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,29,5,1,1,False,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,30,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,31,5,1,1,False,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,32,5,1,1,False,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,33,5,1,1,False,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,34,5,1,1,False,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,35,5,1,1,False,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,36,5,1,1,False,0.75,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,37,5,1,1,False,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,38,5,1,1,False,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,39,5,1,1,False,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,40,5,1,1,False,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,13,41,5,1,1,False,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,42,5,1,1,False,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,43,5,1,1,False,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,44,5,1,1,False,0.75,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,13,45,5,1,1,False,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,46,5,1,1,False,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,47,5,1,1,False,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,48,5,1,1,False,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,49,5,1,1,False,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,50,5,1,1,False,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,51,5,1,1,False,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,52,5,1,1,False,0.75,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,53,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,54,5,1,1,False,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,55,5,1,1,False,0.75,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,56,5,1,1,False,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,57,5,1,1,False,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,58,5,1,1,False,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,59,5,1,1,False,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,13,60,5,1,1,False,0.75,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,61,5,1,1,False,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,62,5,1,1,False,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,63,5,1,1,False,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,64,5,1,1,False,0.75,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,65,5,1,1,False,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,66,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,67,5,1,1,False,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,68,5,1,1,False,0.75,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,69,5,1,1,False,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,70,5,1,1,False,0.75,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,13,71,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,72,5,1,1,False,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,73,5,1,1,False,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,74,5,1,1,False,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,75,5,1,1,False,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,76,5,1,1,False,0.75,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,13,77,5,1,1,False,0.75,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,78,5,1,1,False,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,79,5,1,1,False,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,80,5,1,1,False,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,81,5,1,1,False,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,82,5,1,1,False,0.75,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,83,5,1,1,False,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,84,5,1,1,False,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,85,5,1,1,False,0.75,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,86,5,1,1,False,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,87,5,1,1,False,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,88,5,1,1,False,0.75,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,89,5,1,1,False,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,13,90,5,1,1,False,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,91,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,92,5,1,1,False,0.75,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,93,5,1,1,False,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,94,5,1,1,False,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,95,5,1,1,False,0.75,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,13,96,5,1,1,False,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,97,5,1,1,False,0.75,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,13,98,5,1,1,False,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,99,5,1,1,False,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,13,100,5,1,1,False,0.75,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,1,5,1,1,False,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,2,5,1,1,False,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,3,5,1,1,False,1,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,4,5,1,1,False,1,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,5,5,1,1,False,1,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,6,5,1,1,False,1,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,7,5,1,1,False,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,14,8,5,1,1,False,1,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,9,5,1,1,False,1,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,10,5,1,1,False,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,11,5,1,1,False,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,12,5,1,1,False,1,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,13,5,1,1,False,1,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,14,5,1,1,False,1,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,15,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,16,5,1,1,False,1,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,17,5,1,1,False,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,18,5,1,1,False,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,19,5,1,1,False,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,20,5,1,1,False,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,21,5,1,1,False,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,22,5,1,1,False,1,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,23,5,1,1,False,1,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,24,5,1,1,False,1,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,25,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,26,5,1,1,False,1,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,27,5,1,1,False,1,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,28,5,1,1,False,1,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,29,5,1,1,False,1,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,30,5,1,1,False,1,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,31,5,1,1,False,1,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,32,5,1,1,False,1,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,33,5,1,1,False,1,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,34,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,35,5,1,1,False,1,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,36,5,1,1,False,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,37,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,38,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,39,5,1,1,False,1,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,14,40,5,1,1,False,1,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,41,5,1,1,False,1,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,42,5,1,1,False,1,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,43,5,1,1,False,1,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,44,5,1,1,False,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,14,45,5,1,1,False,1,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,46,5,1,1,False,1,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,47,5,1,1,False,1,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,14,48,5,1,1,False,1,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,14,49,5,1,1,False,1,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,50,5,1,1,False,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,14,51,5,1,1,False,1,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,14,52,5,1,1,False,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,14,53,5,1,1,False,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
